Cluster_448	GCF_000224675.1
Cluster_449	GCF_000224675.1
Cluster_449	GCF_009759685.1
Cluster_450	GCF_000224675.1
Cluster_450	GCF_009759685.1
Cluster_451	GCF_000224675.1
Cluster_451	GCF_009759685.1
Cluster_452	GCF_000224675.1
Cluster_453	GCF_000224675.1
Cluster_453	GCF_009759685.1
Cluster_454	GCF_009759685.1
Cluster_455	GCF_000224675.1
Cluster_456	GCF_000224675.1
Cluster_456	GCF_009759685.1
Cluster_457	GCF_009759685.1
Cluster_458	GCF_009759685.1
Cluster_459	GCF_000224675.1
Cluster_459	GCF_009759685.1
Cluster_460	GCF_000224675.1
Cluster_460	GCF_009759685.1
Cluster_461	GCF_009759685.1
Cluster_462	GCF_000224675.1
Cluster_462	GCF_009759685.1
Cluster_463	GCF_000224675.1
Cluster_463	GCF_009759685.1
Cluster_464	GCF_000224675.1
Cluster_465	GCF_000224675.1
Cluster_466	GCF_000224675.1
Cluster_467	GCF_009759685.1
Cluster_468	GCF_000224675.1
Cluster_468	GCF_009759685.1
Cluster_469	GCF_009759685.1
Cluster_470	GCF_009759685.1
Cluster_471	GCF_009759685.1
Cluster_472	GCF_000224675.1
Cluster_473	GCF_000224675.1
Cluster_473	GCF_009759685.1
Cluster_474	GCF_000224675.1
Cluster_475	GCF_000224675.1
Cluster_476	GCF_009759685.1
Cluster_477	GCF_000224675.1
Cluster_478	GCF_009759685.1
Cluster_479	GCF_009759685.1
Cluster_480	GCF_000224675.1
Cluster_480	GCF_009759685.1
Cluster_481	GCF_000224675.1
Cluster_482	GCF_000224675.1
Cluster_482	GCF_009759685.1
Cluster_483	GCF_009759685.1
Cluster_484	GCF_009759685.1
Cluster_485	GCF_009759685.1
Cluster_486	GCF_009759685.1
Cluster_487	GCF_000224675.1
Cluster_488	GCF_009759685.1
Cluster_489	GCF_000224675.1
Cluster_490	GCF_009759685.1
Cluster_491	GCF_009759685.1
Cluster_492	GCF_000224675.1
Cluster_492	GCF_009759685.1
Cluster_493	GCF_000224675.1
Cluster_493	GCF_009759685.1
Cluster_494	GCF_000224675.1
Cluster_494	GCF_009759685.1
Cluster_495	GCF_000224675.1
Cluster_495	GCF_009759685.1
Cluster_496	GCF_000224675.1
Cluster_497	GCF_009759685.1
Cluster_498	GCF_009759685.1
Cluster_499	GCF_000224675.1
Cluster_500	GCF_000224675.1
Cluster_501	GCF_009759685.1
Cluster_502	GCF_000224675.1
Cluster_503	GCF_009759685.1
Cluster_504	GCF_000224675.1
Cluster_505	GCF_009759685.1
Cluster_506	GCF_009759685.1
Cluster_507	GCF_009759685.1
Cluster_508	GCF_000224675.1
Cluster_509	GCF_000224675.1
Cluster_510	GCF_000224675.1
Cluster_511	GCF_000224675.1
Cluster_512	GCF_000224675.1
Cluster_512	GCF_009759685.1
Cluster_513	GCF_009759685.1
Cluster_514	GCF_000224675.1
Cluster_515	GCF_009759685.1
Cluster_516	GCF_000224675.1
Cluster_516	GCF_009759685.1
Cluster_517	GCF_009759685.1
Cluster_518	GCF_000224675.1
Cluster_519	GCF_000224675.1
Cluster_520	GCF_009759685.1
Cluster_521	GCF_000224675.1
Cluster_521	GCF_009759685.1
Cluster_522	GCF_009759685.1
Cluster_523	GCF_000224675.1
Cluster_524	GCF_000224675.1
Cluster_525	GCF_000224675.1
Cluster_526	GCF_009759685.1
Cluster_527	GCF_009759685.1
Cluster_528	GCF_009759685.1
Cluster_529	GCF_000224675.1
Cluster_530	GCF_000224675.1
Cluster_531	GCF_009759685.1
Cluster_532	GCF_000224675.1
Cluster_533	GCF_009759685.1
Cluster_534	GCF_000224675.1
Cluster_535	GCF_000224675.1
Cluster_535	GCF_009759685.1
Cluster_536	GCF_009759685.1
Cluster_537	GCF_000224675.1
Cluster_538	GCF_000224675.1
Cluster_539	GCF_000224675.1
Cluster_540	GCF_000224675.1
Cluster_541	GCF_000224675.1
Cluster_542	GCF_009759685.1
Cluster_543	GCF_000224675.1
Cluster_544	GCF_000224675.1
Cluster_545	GCF_000224675.1
Cluster_546	GCF_000224675.1
Cluster_547	GCF_000224675.1
Cluster_547	GCF_009759685.1
Cluster_548	GCF_009759685.1
Cluster_549	GCF_000224675.1
Cluster_549	GCF_009759685.1
Cluster_550	GCF_000224675.1
Cluster_551	GCF_009759685.1
Cluster_552	GCF_009759685.1
Cluster_553	GCF_009759685.1
Cluster_554	GCF_000224675.1
Cluster_554	GCF_009759685.1
Cluster_555	GCF_000224675.1
Cluster_555	GCF_009759685.1
Cluster_556	GCF_000224675.1
Cluster_557	GCF_009759685.1
Cluster_558	GCF_000224675.1
Cluster_559	GCF_009759685.1
Cluster_560	GCF_000224675.1
Cluster_561	GCF_009759685.1
Cluster_562	GCF_000224675.1
Cluster_563	GCF_000224675.1
Cluster_564	GCF_000224675.1
Cluster_565	GCF_000224675.1
Cluster_566	GCF_000224675.1
Cluster_567	GCF_000224675.1
Cluster_567	GCF_009759685.1
Cluster_568	GCF_000224675.1
Cluster_568	GCF_009759685.1
Cluster_569	GCF_009759685.1
Cluster_570	GCF_000224675.1
Cluster_571	GCF_000224675.1
Cluster_571	GCF_009759685.1
Cluster_572	GCF_000224675.1
Cluster_572	GCF_009759685.1
Cluster_573	GCF_000224675.1
Cluster_574	GCF_009759685.1
Cluster_575	GCF_000224675.1
Cluster_575	GCF_009759685.1
Cluster_576	GCF_009759685.1
Cluster_577	GCF_000224675.1
Cluster_577	GCF_009759685.1
Cluster_578	GCF_000224675.1
Cluster_579	GCF_009759685.1
Cluster_580	GCF_000224675.1
Cluster_580	GCF_009759685.1
Cluster_581	GCF_000224675.1
Cluster_582	GCF_000224675.1
Cluster_582	GCF_009759685.1
Cluster_583	GCF_000224675.1
Cluster_584	GCF_000224675.1
Cluster_585	GCF_000224675.1
Cluster_585	GCF_009759685.1
Cluster_586	GCF_009759685.1
Cluster_587	GCF_009759685.1
Cluster_588	GCF_009759685.1
Cluster_589	GCF_000224675.1
Cluster_589	GCF_009759685.1
Cluster_590	GCF_000224675.1
Cluster_591	GCF_000224675.1
Cluster_592	GCF_000224675.1
Cluster_592	GCF_009759685.1
Cluster_593	GCF_009759685.1
Cluster_594	GCF_009759685.1
Cluster_595	GCF_000224675.1
Cluster_596	GCF_009759685.1
Cluster_597	GCF_000224675.1
Cluster_598	GCF_000224675.1
Cluster_598	GCF_009759685.1
Cluster_599	GCF_009759685.1
Cluster_600	GCF_000224675.1
Cluster_601	GCF_009759685.1
Cluster_602	GCF_000224675.1
Cluster_603	GCF_000224675.1
Cluster_603	GCF_009759685.1
Cluster_604	GCF_000224675.1
Cluster_605	GCF_000224675.1
Cluster_605	GCF_009759685.1
Cluster_606	GCF_000224675.1
Cluster_607	GCF_000224675.1
Cluster_608	GCF_009759685.1
Cluster_609	GCF_000224675.1
Cluster_610	GCF_000224675.1
Cluster_611	GCF_000224675.1
Cluster_611	GCF_009759685.1
Cluster_612	GCF_000224675.1
Cluster_612	GCF_009759685.1
Cluster_613	GCF_000224675.1
Cluster_614	GCF_000224675.1
Cluster_615	GCF_000224675.1
Cluster_615	GCF_009759685.1
Cluster_616	GCF_000224675.1
Cluster_617	GCF_009759685.1
Cluster_618	GCF_000224675.1
Cluster_619	GCF_000224675.1
Cluster_620	GCF_000224675.1
Cluster_621	GCF_000224675.1
Cluster_622	GCF_000224675.1
Cluster_622	GCF_009759685.1
Cluster_623	GCF_009759685.1
Cluster_624	GCF_009759685.1
Cluster_625	GCF_000224675.1
Cluster_626	GCF_000224675.1
Cluster_626	GCF_009759685.1
Cluster_627	GCF_000224675.1
Cluster_628	GCF_009759685.1
Cluster_629	GCF_000224675.1
Cluster_630	GCF_000224675.1
Cluster_631	GCF_000224675.1
Cluster_632	GCF_000224675.1
Cluster_632	GCF_009759685.1
Cluster_633	GCF_009759685.1
Cluster_634	GCF_000224675.1
Cluster_634	GCF_009759685.1
Cluster_635	GCF_000224675.1
Cluster_635	GCF_009759685.1
Cluster_636	GCF_009759685.1
Cluster_637	GCF_009759685.1
Cluster_638	GCF_000224675.1
Cluster_639	GCF_009759685.1
Cluster_640	GCF_000224675.1
Cluster_641	GCF_000224675.1
Cluster_642	GCF_000224675.1
Cluster_643	GCF_000224675.1
Cluster_644	GCF_000224675.1
Cluster_645	GCF_000224675.1
Cluster_646	GCF_000224675.1
Cluster_647	GCF_009759685.1
Cluster_648	GCF_009759685.1
Cluster_649	GCF_000224675.1
Cluster_650	GCF_000224675.1
Cluster_651	GCF_000224675.1
Cluster_652	GCF_000224675.1
Cluster_653	GCF_000224675.1
Cluster_654	GCF_009759685.1
Cluster_655	GCF_009759685.1
Cluster_656	GCF_000224675.1
Cluster_657	GCF_000224675.1
Cluster_658	GCF_009759685.1
Cluster_659	GCF_000224675.1
Cluster_660	GCF_000224675.1
Cluster_660	GCF_009759685.1
Cluster_661	GCF_009759685.1
Cluster_662	GCF_009759685.1
Cluster_663	GCF_009759685.1
Cluster_664	GCF_000224675.1
Cluster_665	GCF_000224675.1
Cluster_666	GCF_000224675.1
Cluster_667	GCF_000224675.1
Cluster_668	GCF_000224675.1
Cluster_668	GCF_009759685.1
Cluster_669	GCF_000224675.1
Cluster_670	GCF_000224675.1
Cluster_670	GCF_009759685.1
Cluster_671	GCF_009759685.1
Cluster_672	GCF_009759685.1
Cluster_673	GCF_000224675.1
Cluster_674	GCF_000224675.1
Cluster_675	GCF_000224675.1
